is_central,near_metro,attr_index_norm,rest_index_norm,location_id
1,1,4.974407499816605,27.588622771837297,20516
1,1,5.112585647156367,29.377010411030263,20517
1,1,5.063350573932413,28.705758851315373,20518
1,0,7.106613106011464,40.08448630717088,20519
0,0,3.8815027314349577,16.5109331880638,20520
1,1,9.165398659212526,51.31042035795432,20521
0,1,3.270372953442761,13.948474945224298,20522
0,1,3.4583851882863788,16.500158467786267,20523
1,1,8.777392075882194,47.8490932530676,20524
1,1,8.617140257356633,47.44748924834468,20525
0,1,3.338822135369674,15.867630364506049,20526
0,1,3.338823029522725,15.867675899675332,20527
0,1,3.3388090148837186,15.867415807655751,20528
0,1,3.338813683237335,15.86749054587629,20529
1,1,17.349829882069344,73.33769123922377,20530
1,1,6.287581241909665,33.42179722136923,20531
1,0,5.326797529670235,28.66684691025354,20532
1,0,5.037214752404459,27.378204084470315,20533
1,0,6.605618478401492,36.46994298612743,20534
1,0,6.950783829116097,40.76512235442672,20535
1,0,7.320400398986822,45.19756206228194,20536
0,1,3.823564054014696,17.713549742988686,20537
1,0,5.7004118484175725,30.96235086056823,20538
1,1,13.3999166842265,64.53211632136903,20539
1,1,8.166192412048085,50.36742502884714,20540
1,1,8.706975787805641,48.04979642073252,20541
1,0,6.9656431170513065,41.58016087581141,20542
0,1,3.716517892069117,16.922971118539,20543
1,1,5.49346839366488,32.49321216804154,20544
1,1,17.351773817155355,73.34028536421843,20545
1,1,12.51524025121592,76.29333848710014,20546
1,0,7.006945609950371,47.44470156132429,20547
1,1,16.491732617437115,80.21621094209547,20548
1,1,7.876038505629046,46.66425731439829,20549
0,1,2.8534734368122887,11.742567878477782,20550
1,0,5.983694696472425,31.980155981848863,20551
1,1,5.660464207473203,49.351307840000366,20552
0,0,3.1094130292904145,6.7701176312735685,20553
1,0,6.364429734474244,33.3590952676857,20554
1,0,6.967509866475025,42.85744169889142,20555
0,1,2.9249255720163343,11.914532414315795,20556
0,1,3.721032279683716,18.47790294675596,20557
1,0,7.325554344040008,44.48345123854931,20558
1,0,5.547541658826683,31.67394766006715,20559
1,0,6.488933959388432,35.61167709838811,20560
1,0,6.67253569201688,37.36837669517037,20561
0,0,3.956799386043243,17.294705731528946,20562
1,1,15.979680875716976,80.34592192019923,20563
1,0,6.489282536964828,35.62029481477272,20564
1,1,4.649467854056811,20.829861247567973,20565
0,1,3.1469631247558807,13.97066459681245,20566
1,1,9.254928001998382,51.30315827756511,20567
1,0,6.965677319875783,41.57983702158596,20568
1,1,8.580398523964943,47.30370967480219,20569
0,0,3.839362261590022,16.63496855280319,20570
0,0,1.836378225025877,6.1213194870394405,20571
1,1,17.34929088524943,73.3387182094786,20572
0,1,3.4913626707377925,16.684693830214105,20573
0,0,3.198154867414972,11.513819549894864,20574
1,1,11.256345158646718,62.717417640952846,20575
1,1,8.139370454587853,50.40853093259348,20576
1,0,5.466017521656999,28.66473358833732,20577
0,1,1.88001902748783,6.2631868102441,20578
1,1,10.259202348692636,56.335083171968535,20579
0,1,2.8738645520501063,11.455791239221014,20580
1,0,6.972877921040932,41.07632369234857,20581
1,1,7.807280176503514,46.585897178456456,20582
0,1,3.375210393286596,15.686259665288835,20583
1,0,6.752836418064851,38.55441368565032,20584
1,1,5.762792679021824,37.37380378571678,20585
1,0,6.45720084846728,35.12073877675445,20586
0,1,2.86753187055762,11.069730600541044,20587
1,1,4.907845617102325,27.07779507600721,20588
0,1,3.664119563347717,16.063369283938854,20589
0,1,3.664122027371159,16.06336795934418,20590
0,1,3.817731624482336,16.617935722101237,20591
0,0,4.063215481332099,17.44691661550881,20592
1,1,4.127625952844218,19.18806475917063,20593
0,0,2.8751994528752776,11.52056414216186,20594
0,1,4.016749955384916,18.2609968469187,20595
1,1,18.753516806136226,81.40794459134182,20596
0,1,3.641216404696267,16.897847076140675,20597
1,1,14.513405090505357,71.98800655200442,20598
1,1,14.51340635865058,71.98779538007318,20599
1,1,14.513606394579917,71.98811749314059,20600
1,1,13.259253542529006,61.93650547471636,20601
1,1,7.59442891974783,46.04066038764672,20602
0,0,3.8625478420548887,16.04884529510962,20603
0,1,3.649869446389619,15.93328739039749,20604
0,0,2.55336794940464,7.466549464289669,20605
1,1,10.07796743542373,56.36343449027893,20606
0,0,1.738619674884585,5.854590993127478,20607
0,0,1.7790634093872757,6.026540019540152,20608
0,0,1.7964191186885958,6.095932666491711,20609
0,0,1.7543698897119049,5.910413699951734,20610
0,1,3.556849624364949,16.8968513741864,20611
0,1,3.202034346100186,14.26265682742688,20612
0,1,3.87857175518233,18.362478825158576,20613
1,1,9.724723873722516,55.406278100510455,20614
1,1,7.592346307134547,42.69490667569843,20615
1,1,9.005319888162154,49.196869517677634,20616
1,1,5.067573956093877,28.161573057896888,20617
0,1,3.0343667359652486,12.00805034977052,20618
0,0,3.473636781645175,14.843784814982438,20619
0,1,3.4583860297402325,16.49986926631958,20620
0,1,3.4415856289223985,17.001640472256412,20621
1,0,7.101686828097876,47.863228783969696,20622
0,1,3.622704834666709,6.625333660246907,20623
0,1,2.8435857703054923,10.879260453877786,20624
1,1,16.068894667230314,79.65086586349832,20625
1,1,17.4346693847518,85.9919574341501,20626
1,1,15.338557178231875,78.8661480712128,20627
0,0,3.914555259123139,16.149937687839664,20628
1,1,14.115407274925769,72.16363559596282,20629
0,1,3.458397664621324,16.499877297302593,20630
0,1,3.1419400717286474,12.666380655620191,20631
0,1,3.1500555331831563,12.9586269175924,20632
1,1,5.0916223057515495,28.63591499046939,20633
1,1,5.517987031649343,31.389341928350166,20634
1,1,5.467443303411261,29.95680093986196,20635
0,1,3.366425946776836,15.650728420178414,20636
0,1,3.3702700061869817,15.61990081144297,20637
1,0,6.142802713739551,33.07203163010894,20638
0,1,2.989389129687984,12.458023836144845,20639
1,1,17.35112378379318,73.3379520686539,20640
0,0,2.691695258002493,6.334396234877561,20641
1,1,7.640912494469523,44.13852823048623,20642
1,1,7.294422651398936,46.52272882156626,20643
1,1,12.376716535751786,89.97828184955482,20644
1,1,9.756285039704174,51.99908126346148,20645
0,0,3.3319123838822726,6.868803755751402,20646
0,1,3.7488265775976615,18.06780425494089,20647
1,1,5.102486240568047,28.92785761540479,20648
1,1,8.533859229000159,47.56451341986308,20649
1,1,12.13778406035651,83.18176045844136,20650
0,1,2.7951506688487657,11.673799773847524,20651
0,1,2.9122640525563,11.593729832133585,20652
1,1,14.454843615931518,73.3671479663583,20653
0,0,3.1551428551954355,6.728422168601201,20654
0,0,3.8403618228461807,14.598611914473157,20655
0,1,3.006329590408413,12.823660054914573,20656
0,1,3.1586291396289545,13.880448029026851,20657
0,1,3.428488369468296,15.471797001756055,20658
1,1,10.081201394341658,53.30567147324199,20659
0,1,3.5210261949906405,15.691250963855778,20660
0,1,3.5038089786351603,15.521642124125574,20661
1,0,6.057206989093355,31.703502650409465,20662
1,1,17.567510131964944,76.81508216408426,20663
1,1,7.726147010747273,46.80830721858061,20664
0,0,3.499935660063122,14.864050755724264,20665
1,1,15.0575922126876,76.05028743523403,20666
1,1,4.687907358853911,26.440722414289127,20667
0,0,2.571394868892135,7.351487947984367,20668
0,1,3.74435770601088,17.082494542984282,20669
0,1,3.791886901739909,18.200471970406078,20670
1,0,6.085256693857135,35.091330663079084,20671
0,1,3.243820565215642,14.3076461234392,20672
0,0,2.492155452828453,7.349529614439346,20673
0,0,3.4513088061315726,14.490962134846374,20674
0,0,3.2325472438297806,6.704939448652252,20675
1,1,7.728804391856051,46.82938694399696,20676
0,0,2.4803481348571075,7.261580776703319,20677
1,1,5.891540017433727,38.27741699539536,20678
1,1,5.671196042419685,35.76890681988894,20679
1,1,13.994376645060152,69.40776664870575,20680
1,0,5.818917726088073,31.691100473239494,20681
0,1,3.955062779818664,17.358705443492028,20682
1,1,15.573810167047093,78.29724299564678,20683
0,1,3.7396880094115375,17.463582306689283,20684
1,1,13.817446644322857,68.70947886158467,20685
1,1,5.704035102404019,36.66082786937797,20686
1,1,13.190029817385083,67.73776220285103,20687
1,1,8.077329228471022,50.20659691632988,20688
0,1,3.241316344841604,14.657942743723977,20689
1,1,5.703996565987591,36.66454036760175,20690
0,0,2.532960406195678,7.603077062819094,20691
0,0,3.635080133252908,15.889979562008596,20692
1,1,8.542747402346988,51.76075998021791,20693
1,1,15.05754346810176,76.050275039849,20694
1,1,4.267856541339674,18.54766643251738,20695
1,1,5.664223983343353,33.62620879062411,20696
1,1,4.306450846043879,19.07460387369173,20697
1,1,4.306438281857427,19.07462888453105,20698
0,1,3.653449849882199,16.49878907076,20699
0,0,3.3039363670937294,13.80555862842253,20700
0,1,3.8020012681003768,17.117689356213056,20701
1,0,7.162908459892167,45.22374985004401,20702
1,1,4.302725010503925,18.98007525865143,20703
0,1,7.621542563987552,8.056888764029155,20704
0,1,3.800341120352402,17.027226664667243,20705
0,1,3.299911274809279,14.25680787598974,20706
1,0,4.276581326382633,18.043788917716714,20707
0,1,3.003273187662015,12.738673170143985,20708
1,1,8.481525950006631,47.2603990083891,20709
1,1,9.524612693525311,55.112116417232514,20710
1,0,5.88969595534468,31.495100115432123,20711
1,1,4.098814036888757,18.663459940409624,20712
1,1,4.442772458412029,20.187060780561072,20713
0,1,3.678417174339888,16.172753233280588,20714
1,1,12.334355571368324,61.86689729493252,20715
1,1,5.551396672223332,31.74650947568289,20716
1,1,15.409480245808304,58.78805430941234,20717
1,0,5.700395832473163,30.96247228857574,20718
1,0,6.132644421857083,33.21772138567785,20719
0,1,3.478159005724674,16.57713140535701,20720
1,1,7.500031949012896,45.44337609423324,20721
1,1,5.1445405875603125,29.31397922326684,20722
1,1,15.057714006490167,76.05154568571646,20723
1,1,8.109909230448638,49.33051487461125,20724
0,0,2.971254771780961,10.334255885653258,20725
1,0,7.574902406465228,45.59774881341672,20726
0,1,3.024492463173211,12.507243886209244,20727
0,1,3.674564711223745,16.02219868759523,20728
0,1,3.758795013366092,16.946117802529514,20729
0,1,3.8752919231655247,17.767054751070663,20730
0,1,3.081549604146473,13.007108607486067,20731
0,0,3.386086748042816,14.158502312544732,20732
0,1,3.671184585943468,16.78443783287131,20733
0,0,2.702068668181629,9.489198838678064,20734
0,0,2.702073418860834,9.489239998699436,20735
1,0,6.002108371852704,33.10419995835123,20736
1,0,7.256343888752309,47.794716795960845,20737
1,1,10.31756959143533,58.99817997433402,20738
0,1,3.895725562403957,17.24044934843976,20739
0,1,3.715938093457468,16.84235742245619,20740
0,0,3.685214643370837,14.558966897001724,20741
0,0,3.6320746053461423,14.452165532802804,20742
0,1,3.0908428908033336,12.870259390058008,20743
0,0,1.7746307349003811,5.842401361839551,20744
0,1,2.9366275386749097,12.397598192827433,20745
0,0,3.70569667013486,15.509249423952888,20746
1,0,7.001579711115712,41.87314113513068,20747
0,0,3.691020067475915,6.773407400742191,20748
0,0,1.85517431786176,6.305711170859906,20749
1,1,5.3273134399451845,29.67036766710934,20750
0,0,3.52019199620703,15.128847634002426,20751
0,1,3.684127713921178,17.34088509808074,20752
1,1,8.227731785112665,49.40052089630604,20753
0,1,4.067799755848001,18.19106220459973,20754
1,1,5.172579045097379,29.385263418144685,20755
1,0,7.038132096638528,41.84020470378673,20756
0,1,3.680669757267083,17.68662203517773,20757
0,0,5.676672971377866,6.979612834557253,20758
0,0,3.590963005930626,15.14215949147634,20759
0,0,2.618163611688194,6.310275375335493,20760
1,1,17.560202522987385,76.81665315364519,20761
0,1,3.472638351031358,14.942237650593714,20762
0,1,3.674381596781689,17.642379652588136,20763
0,1,3.629472165280761,17.31749852978424,20764
1,1,4.101080760812695,18.91541123300441,20765
0,1,2.997651872402608,12.306959286079469,20766
0,1,3.74651978213094,17.678656649599244,20767
0,1,3.53143867532161,15.215588052683614,20768
1,1,15.74711490488939,84.18549822742064,20769
0,1,2.695790632118879,6.45101979221835,20770
0,1,2.938179717746348,12.443724830498216,20771
1,0,6.406598951922236,36.57577432477277,20772
1,1,4.4211469433067885,19.84812602539005,20773
1,1,10.529781917291292,58.57653498487208,20774
1,1,11.25615968093998,62.71765402650017,20775
0,0,3.690745176522661,15.858980640248491,20776
1,1,4.279595237662022,19.03145423417169,20777
0,1,3.160937409941849,12.210258087682393,20778
0,0,2.726124934993771,9.834396080444046,20779
0,1,3.8423787355706662,17.367099355908508,20780
0,1,3.8423681934070792,17.366973572725833,20781
